conditions,brand,year,gearbox,adress,price,image
D'occasion,Mitsubishi,2017,Automatique,Liberte 6                                                                                 Dakar,16000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1dda79068168a76cbac98002bdb06fc2/-/horizon-files-prod/ed/picture/qzvp6qxq/944f5816c2ab265f4df64442d1decc4b6bde5baa.jpg
Venant,Kia,2016,Automatique,Parcelles Assainies                                                                                 Dakar,9500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e56d6017a913bb46ba1b174566a0c71c/-/horizon-files-prod/ed/picture/q78wm8e5/536897aaee26b46e29bf560bdd05dea6c5f3092c.jpg
Neuf,Peugeot,2016,Manuelle,Guediawaye                                                                                 Dakar,6300000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c0280b10a3fd51cdb4625fd43d7a4492/-/horizon-files-prod/ed/picture/q0g7zg4k/0e5ef00088ee3b0276be0df57c46c080640d50cf.jpg
Venant,Hyundai,2017,Automatique,Point-e                                                                                 Dakar,8500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b393916d27911322919bcbe2a7e32be5/-/horizon-files-prod/ed/picture/q2j0dwmg/954d21ab25f056cd61813b032ef3c5ad5b032321.png
Venant,Peugeot,2016,Manuelle,Keur Massar                                                                                 Dakar,7500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/61479d377a70a98aa923da49c302645d/-/horizon-files-prod/ed/picture/qwep8k7d/974d39ac6e2f398bb4d6ea5bee4a56c1a2e50705.jpg
Venant,Hyundai,2017,Automatique,Ouest foire                                                                                 Dakar,10300000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2a932976616296b7896c0484c6a1ccef/-/horizon-files-prod/ed/picture/qzvpjd76/3782cafc8371881050bef709656d3634cb002e61.jpg
Venant,Renault ,Samsung ,S,Amitié                                                                                 Dakar,8000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99e4eb6f42d4531ab0d1b2fa97c63644/-/horizon-files-prod/ed/picture/q78wmx0e/25fb3712d31d2cfc79b23194672a9538b0e43761.jpg
D'occasion,Ford,2016,Automatique,Sacré-cœur                                                                                 Dakar,7000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9032c8fa7d52ee7de6068b52bd9c990b/-/horizon-files-prod/ed/picture/q44nm69m/fefaeb1986c20a9d1165f48f0b37b399c349763a.jpg
D'occasion,Citroen,2022,Manuelle,Yoff                                                                                 Dakar,15500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6dca80a51a1f7d82aeb2eae9227e2a27/-eyJvciI6OTB9/horizon-files-prod/ed/picture/qpdm265j/49d39e550f797aac5fc0bc8c68851ed2f18ef100.jpg
Venant,Jeep,2019,Automatique,Sacré-cœur                                                                                 Dakar,13500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c723e488d00eb81c63431b46c6554a69/-/horizon-files-prod/ed/picture/qrz8068x/35b7dd64b9902758b6a158505fea34ce97b60343.jpg
D'occasion,Ford,2014,Automatique,VDN                                                                                 Dakar,4200000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/679a867d0440287d1bd2cee5b35d0c0d/-/horizon-files-prod/ed/picture/qngpxmvg/b6bc6b00367cd06c799a06fa3f6ec10412af5ce0.jpg
D'occasion,Hyundai,2012,Manuelle,Ouest foire                                                                                 Dakar,3300000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a334e237c68f37f3f2ea85dbef71167e/-/horizon-files-prod/ed/picture/qwep8pd5/26f3433a540faadb6ead21a63f2030a5a9d241cb.jpg
D'occasion,Nissan,2014,Manuelle,Mbour                                                                                 Thiès,4000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/72664661776e5920c25826426a833cf1/-/horizon-files-prod/ed/picture/q9mj6g9v/9c2386d5f7b9c38652418f578b2cb26deffefbf2.jpg
Venant,Kia,2016,Automatique,Parcelles Assainies                                                                                 Dakar,9500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e56d6017a913bb46ba1b174566a0c71c/-/horizon-files-prod/ed/picture/q78wm8e5/536897aaee26b46e29bf560bdd05dea6c5f3092c.jpg
D'occasion,Ford,2017,Automatique,Sacré-cœur                                                                                 Dakar,5700000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c357966b46f91bf73fb1082833d31e16/-/horizon-files-prod/ed/picture/qkr8qxdz/e0c5c80d4cbe4b65ccd211e601fcdad7649dd4e0.jpg
Venant,Jeep,2019,Automatique,Hann maristes                                                                                 Dakar,11000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/794402903446f80a0b9715cdc3d4d1de/-/horizon-files-prod/ed/picture/qwepw99g/0b94ed6b951c351ae58fa562913aa82158fe6484.jpg
Venant,Hyundai,2016,Automatique,Sacré-cœur                                                                                 Dakar,5000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/af114bdf3bfb2b92318e3f08433b8bc4/-/horizon-files-prod/ed/picture/qde760xj/aff221c5989201dfcf9e3b9d8d04f47ec16e65de.jpg
D'occasion,Renault,2015,Manuelle,Sacré-cœur                                                                                 Dakar,4300000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d4e4fdc995a279b0566fb2868fc541f8/-/horizon-files-prod/ed/picture/q0g7zgnw/31ca70bf132638c2680bb325847b60911162950c.jpg
Venant,Hyundai,2016,Automatique,Sacré-cœur                                                                                 Dakar,8500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4c67d2050bc1414e764b2c1dc93f67c3/-/horizon-files-prod/ed/picture/q78wmvnn/5c0ca97e28634da5bd44801a591cc5b6d1a6f2a0.jpg
Venant,Mercedes-,Benz,2016,Parcelles Assainies                                                                                 Dakar,10500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f728a64eb904d2ce84985ad9b6459b7e/-/horizon-files-prod/ed/picture/qkr8qxqz/05f91c8643db6f88718bac60cf976a9835dc7334.jpg
Venant,Nissan,2017,Automatique,Sacré-cœur                                                                                 Dakar,7300000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a46e8600efa8e2f9f175f28587b5821d/-/horizon-files-prod/ed/picture/qrz802gj/c58f9d37d4938f143d8abf5108c53742087b1740.jpg
Venant,Range ,Rover,2019,Cité keur gorgui                                                                                 Dakar,33500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7d9f0dedf58bff468498759bb2ca47e2/-/horizon-files-prod/ed/picture/q56dgx0p/dec285d77b1ff88327bc2ba7d4a9a108baf75852.jpg
Venant,Mitsubishi,2017,Automatique,Parcelles Assainies                                                                                 Dakar,9500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e7748ef7020a0680c04458dfdaa938c3/-/horizon-files-prod/ed/picture/qwep8kj4/2a8b0e0c8d6dac0861ca236df0db5244e60476eb.jpg
D'occasion,Chevrolet,2015,Automatique,Guediawaye                                                                                 Dakar,6200000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2e9eee54318f6de698a1d22f4d773997/-/horizon-files-prod/ed/picture/q9mjwmzp/00f6f1a4bd0dcbdab388f7162676661a54a99b82.jpg
Venant,Kia,2016,Automatique,Parcelles Assainies                                                                                 Dakar,9500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e56d6017a913bb46ba1b174566a0c71c/-/horizon-files-prod/ed/picture/q78wm8e5/536897aaee26b46e29bf560bdd05dea6c5f3092c.jpg
Venant,Ford,2017,Automatique,Sacré-cœur                                                                                 Dakar,8200000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/59153ff1b89bf982bf2ae7e7d493f2d1/-/horizon-files-prod/ed/picture/q9mjdnjj/a7132fae8c94ca2e921e5efda6e3946a81d0f76b.jpg
Venant,Ford,2016,Automatique,Sicap foire                                                                                 Dakar,5800000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/992d16c533ce4e2d340467ec771bab18/-/horizon-files-prod/ed/picture/q9mjrmew/fcf6ebb3e19da1ad8c0e9abc0ac7bfe7cdcba5e2.jpg
Venant,Mercedes-,Benz,2016,Sicap foire                                                                                 Dakar,15500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/59d3cdc6bc8811ebbb3c6b75e7bf435c/-/horizon-files-prod/ed/picture/qwep2ne4/82a9c5acaf753ad9ba7868fcb46a7e4fad14d791.jpg
Venant,Renault,2016,Manuelle,Cambérène                                                                                 Dakar,11500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0d18b9882772c03c0df4145bcae45db5/-/horizon-files-prod/ed/picture/q9mj9qv6/231831f0c0be5d6e8624ebd91a83a5be6a5d37b4.jpg
Neuf,Jeep,2016,Automatique,Ouest foire                                                                                 Dakar,7800000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a77439ff18ef7cb976d24ef62adb9225/-/horizon-files-prod/ed/picture/q0g7zg6k/048c74b05e8de8a8ba6a8496852315185d08f9a7.jpg
Venant,Peugeot,2017,Automatique,Parcelles Assainies                                                                                 Dakar,7000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8bd3065ff4956f41834eff6b56402023/-/horizon-files-prod/ed/picture/q9mjdnrv/f84419c6cfb5c5f8190493d4dba43c9f5a01cf70.jpg
Venant,Peugeot,2016,Automatique,Parcelles Assainies                                                                                 Dakar,7000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/40c38595d7d7bedf25037873186a0da3/-/horizon-files-prod/ed/picture/qzvp8qp6/8f1b56a6c22c53d71f541a83532ab33e874a4ad7.jpg
Venant,Ford,2015,Automatique,Liberte 6                                                                                 Dakar,4700000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/249067b75778829c38d32806c669cebd/-/horizon-files-prod/ed/picture/qv4wqkwp/b427d919311e9417fc650bfec934ce0e292ecb07.jpg
D'occasion,Hyundai,2011,Manuelle,Zone de captage                                                                                 Dakar,2700000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c2480dca7c50ba7a37f756b0693b78d3/-/horizon-files-prod/ed/picture/qngp28xv/aa91fc02e1a0f5dddea3cf3219435ba0028614cd.jpg
Venant,Hyundai,2018,Automatique,Colobane                                                                                 Dakar,7700000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b73b16293fc3a224e97030a8e310101c/-/horizon-files-prod/ed/picture/q78wm078/fb7ef683ea131fdb6ac3ce111cf98eaa93161a2a.jpg
D'occasion,Chevrolet,2015,Automatique,Guediawaye                                                                                 Dakar,6200000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2e9eee54318f6de698a1d22f4d773997/-/horizon-files-prod/ed/picture/q9mjwmzp/00f6f1a4bd0dcbdab388f7162676661a54a99b82.jpg
Venant,Ford,2016,Automatique,Hlm grand-yoff                                                                                 Dakar,4700000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4936537a2b0a7a4db253998403f8d8dd/-/horizon-files-prod/ed/picture/qm5gnv4w/9e940b4fc6933e46fc81d1824649a4f5b43e530a.jpg
Venant,Hyundai,2018,Automatique,Yoff                                                                                 Dakar,6800000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fa4866a1bd1c2796b54c5ef4ead766d1/-/horizon-files-prod/ed/picture/q0g7z80z/f614f4f461b97dde4d89323b58c47419c1c3f48d.jpg
D'occasion,Chevrolet,2009,Automatique,Amitié                                                                                 Dakar,2500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3b9c60e413b7ec4f8ae799ffaed6400f/-/horizon-files-prod/ed/picture/qde76d67/eefe1f65fe690671152d653c2a7534e9ba0f793d.jpg
Venant,Hyundai,2022,Automatique,Ouakam                                                                                 Dakar,13500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/80da121386b7e6f6481f6342a2cb2957/-/horizon-files-prod/ed/picture/qgqw04j2/a7d175879b4eab8f89414cace4672fc8857f8c8e.jpg
D'occasion,Renault,2010,Manuelle,Biscuiterie                                                                                 Dakar,2550000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c22c32e39939384c17506ddd13ef5bde/-/horizon-files-prod/ed/picture/qv4wq90x/e6506c65c1fef259ec5e40be42b13b6cb11d60ef.jpg
D'occasion,Citroen,2011,Manuelle,Mbao                                                                                 Dakar,3500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b7c4153533b82fcc2e5927b8ddfe5784/-/horizon-files-prod/ed/picture/qxjpzwww/8018e2299c74165a371abce9cb1e1efbe4cf8cd8.jpg
Venant,Citroen,2018,Automatique,Hlm                                                                                 Dakar,8900000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f47d113d563fc5809e626ae6e62e969d/-/horizon-files-prod/ed/picture/qde7r8n8/047a148bc116664bac97449264c5d32e9456df98.jpg
D'occasion,Hyundai,2017,Manuelle,Cité Damel                                                                                 Dakar,6350000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2838853c8cbc5373c3491f9c150725ad/-/horizon-files-prod/ed/picture/q2j0dj28/66a055368a35452dbfb8b773397b75ca4167afdb.jpg
Venant,Hyundai,2017,Automatique,Parcelles Assainies                                                                                 Dakar,5900000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/dfe1073aefdbdaf43ec04a15c9a97af9/-/horizon-files-prod/ed/picture/qm5g4v4z/5de32037d6d04d5232375aa1b0894c2deba259d2.jpg
Venant,Mercedes-,Benz,2016,Parcelles Assainies                                                                                 Dakar,12000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8c0e76a980abe15cdcb38058b838472f/-/horizon-files-prod/ed/picture/qxjpzwz0/3194bad2c6c1131996de519dafb935c972e298d3.jpg
D'occasion,Mitsubishi,2015,Manuelle,Sicap foire                                                                                 Dakar,9000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ccad665a733eb6e81a4bc1710aedf1cc/-/horizon-files-prod/ed/picture/qkr8q6qm/ee50220b69d3902668d49c82ed5634afad0fd2bb.jpg
Venant,Ford,2016,Automatique,Cite Mixta                                                                                 Dakar,5200000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0c8db199ab84a85e5b38edaf658f3361/-/horizon-files-prod/ed/picture/qxjpxnn0/e5a75d7c5b3ee21342fe26fd2f8282798932a444.jpg
Venant,Jeep,2021,Automatique,Point-e                                                                                 Dakar,42000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ac9a9b78494c4ab61974a829f31d1893/-/horizon-files-prod/ed/picture/q2j0ge22/492e7635d6ca5b2184f2eafd3f29c5c1434e1a8a.jpg
Venant,Peugeot,2017,Automatique,Sacré-cœur                                                                                 Dakar,7400000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f764fb16990a8ff9545844d3d4caa9bb/-/horizon-files-prod/ed/picture/qm5g4vdz/a407e699b3ceb2fbd24a8a7794384be55ce62b44.jpg
Neuf,Mitsubishi,2016,Automatique,Guediawaye                                                                                 Dakar,8800000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1deabc262672bdbfce2a992b2245c835/-/horizon-files-prod/ed/picture/qwep8nj0/f12320c74a07d4bc7f854c4f00284d4fe5f41ba4.jpg
Venant,Hyundai,2016,Automatique,Mamelles                                                                                 Dakar,5800000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ae502108f448f68e8915c92f94ceea40/-/horizon-files-prod/ed/picture/qngp95qg/57768039658973d827e2b534e8aa0ee70a009831.jpg
Venant,Mitsubishi,2016,Automatique,Guediawaye                                                                                 Dakar,8800000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/36c831da37213d29e5beff7296b30cdf/-/horizon-files-prod/ed/picture/qj4qw55w/15b9eca718b5755250ca4964dccf6d52db04bbea.jpg
D'occasion,Ford,2011,Automatique,Almadies                                                                                 Dakar,3850000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6b115d75169731c7b6c151a0928d009f/-/horizon-files-prod/ed/picture/q8v4g7qz/f51e71c13794451bf1d3c9027cd468ef670bdf09.jpg
