condition,brand,year,gearbox,adress,price,image-src
D'occasion,Citroen,2011.0,Manuelle,Plateau,2 300 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d117de0395875a9ee34beb11c5a648bc/-/horizon-files-prod/ed/picture/qenvp92v/58e931271eaa41a156128f398b396bd497f91fde.jpg
Venant,Peugeot,2016.0,Automatique,Keur Massar,7 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3fa6d2355a80e803df80544e33fa993c/-/horizon-files-prod/ed/picture/qxjpq0m0/34599eb5894eb107956279f1bb42f0c63f3b4c4d.jpg
Venant,Hyundai,2015.0,Automatique,Almadies 2,2 600 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/748365f69076b999608fdd731d8eb11c/-/horizon-files-prod/ed/picture/q8v4nq59/0335a64dfbe743fd7d76ab051720443e0ec2513d.jpg
Venant,Toyota,2011.0,Automatique,Sud foire,24 990 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1da648209cf028a3431a9e75bc31cc13/-/horizon-files-prod/ed/picture/qj4q2vjg/79805ac0ba82e3228be247452f17efd488f7ecd5.jpg
Neuf,Hyundai,2019.0,Automatique,Patte d‘oie,23 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/85368b346a14e1b49abb7b0b7942f4b2/-/horizon-files-prod/ed/picture/q6xdzg0z/556040479117f21ffb3a16b705726647037bd45a.jpg
D'occasion,Peugeot,2011.0,Manuelle,Sud foire,2 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/dc39a23ca84b54c02959b4eff13c6ec6/-/horizon-files-prod/ed/picture/q785eene/b2c63f8d1bb8ced169024acea3db98bdd8ac6093.jpg
Venant,Hyundai,2016.0,Automatique,Sicap foire,11 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/b657be28ca249d75c2eb7e16cf687c44/-/horizon-files-prod/ed/picture/qzvpegj6/afcdf91df5ab9579eb0bc1100286bb578217e367.jpg
Venant,Hyundai,2016.0,Automatique,Sicap foire,5 800 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/98257bc17506b006899ba49d7172d59a/-/horizon-files-prod/ed/picture/qwepk0v6/2decce24a999f21f6c243a1ae52d89cecfd3b36a.jpg
Venant,Hyundai,2017.0,Automatique,Sicap foire,11 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/abc9748c37fc4bb0753ac724b787acd2/-/horizon-files-prod/ed/picture/qwepwv2m/0a1c6c92958ed7b8a2cc67daec0420cee920077a.jpg
D'occasion,Mitsubishi,2013.0,Automatique,Sicap foire,5 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/15f731b44cec6fc093d3e5afbf80a2ed/-/horizon-files-prod/ed/picture/q56dvvmx/7728ab1cfce38f97aef78c5e236bd0bfe5ad33ab.jpg
Venant,Kia,2016.0,Automatique,Guediawaye,7 800 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7759d0a7d36a2186f7bd4e352f09cea1/-/horizon-files-prod/ed/picture/q44n7ze8/7b8f5f1959113ac1091c3684294fda8d1aacccbd.jpg
D'occasion,Mitsubishi,2015.0,Manuelle,Sud foire,9 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ca92b946efe9241b7e92005920a54d52/-/horizon-files-prod/ed/picture/qwe20qqk/2bc2839386dd2032300fccf58a74fb42e6fd7f33.jpg
D'occasion,Nissan,2018.0,Automatique,Dieuppeul,12 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/595a03513a8ae590cdfa137d13db9eb9/-/horizon-files-prod/ed/picture/q44n7e6e/65b3436d2d5e38bc1d0df9948ae8fef67ff41528.jpg
D'occasion,Mazda,2016.0,Automatique,Avenue Bourguiba,7 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e095df90c1ba19c20ea55d7de65aece7/-/horizon-files-prod/ed/picture/q0g75mdk/753be9f341edf1bb09e5b7d0e0e876bc49daeac1.jpg
Neuf,Mazda,2015.0,Automatique,Mermoz,6 700 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/04005b31b3615c73ca65cbd4ba5659ed/-/horizon-files-prod/ed/picture/qrz87d78/2394ea7c2625005ef0996010b2975aaf90471922.jpg
D'occasion,BMW,2020.0,Automatique,Sicap Sacré-cœur,20 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d4fbeeaa3418c6ad56828949d10040c0/-/horizon-files-prod/ed/picture/q8v44zj6/f53bbbd1ead929a6b115363e5eee8b7824b74eaa.jpg
D'occasion,Hyundai,2016.0,Automatique,Parcelles Assainies,11 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8c064999abc6dba0345fa3d7b25d975b/-/horizon-files-prod/ed/picture/q9mjgkvw/20e3bfc436279204795251db358e47c37b37bd8c.jpg
Venant,Hyundai,2016.0,Automatique,Parcelles Assainies,24 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/581513158becb5801435ccdd302d7930/-/horizon-files-prod/ed/picture/qgqw8jm4/b43becaaa76143b4982217dc9a909ac1bef775cb.jpg
Venant,Hyundai,2017.0,Automatique,Liberte 6,11 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/320a3c3c27a2ec7937472a58364022b1/-/horizon-files-prod/ed/picture/qwepj4zz/e4ef8c54ba1e936aa1051f762aa9a38b24692c39.jpg
D'occasion,Ford,2012.0,Automatique,Dieuppeul,2 900 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3834bf69c2f79a090f7476fd16b5d7c1/-/horizon-files-prod/ed/picture/qrz85kw9/a13a4ebb293c19ebab7f2671413fe1f1a8b7d555.jpg
Neuf,Renault,2017.0,Automatique,Guediawaye,6 800 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0930dfdf0f3e114de6f79af68b1fd9c2/-/horizon-files-prod/ed/picture/q9mjw0vj/070abea6468bd96d4521767a30e9603a4766ec23.jpg
Venant,Kia,2017.0,Automatique,Guediawaye,6 800 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/90922699a6a7b21af14d41f099ce499a/-/horizon-files-prod/ed/picture/qenv2gjd/f7244eeac944dd75ab10cfa183d1009818587793.jpg
D'occasion,Mazda,2016.0,Automatique,Sacré-cœur,6 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/00c442a20ab712a3abcbaee14589cbdf/-/horizon-files-prod/ed/picture/qpdm2kqv/4f8fec06085134b27e3d331e1b1f910f7c98a640.jpg
Venant,Hyundai,2021.0,Automatique,Sacré-cœur,20 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1a1f4bff535c5cd4e645b2b9c5d873a3/-/horizon-files-prod/ed/picture/q44n7zw2/8087ceceb71bd00210ab3d34fdf43a498a5e0a28.jpg
D'occasion,Ford,2014.0,Automatique,Sacré-cœur,3 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3405d01a145375062660d6ddcf302573/-/horizon-files-prod/ed/picture/q6xdzeej/c5408ff48cb19a4dfbd6c5308e508115edc9ec03.jpg
D'occasion,Nissan,2020.0,Automatique,Sacré-cœur,12 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d9c833a40f82218282e6ab67c7967350/-/horizon-files-prod/ed/picture/qxjpqgn4/47cda5ea276e8bf80ed8c382209b3400408a0033.jpg
Neuf,Kia,2016.0,Automatique,Guediawaye,7 800 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/76b1dbe02b21f186b819d71756ba2e73/-/horizon-files-prod/ed/picture/qngp2rkm/1065e3f79a646f275142a033149625f8525b8848.jpg
D'occasion,Audi,2011.0,Automatique,Almadies,7 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e0b48f0d1dadd6479797e160d8fe6b6e/-/horizon-files-prod/ed/picture/qzvpr428/cc47d4bd24191d243dc2801c866b80eb5703d9fb.jpg
D'occasion,Renault,2018.0,Automatique,Liberte 6 extension,7 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7a4b038535d75822291959996dd090a5/-/horizon-files-prod/ed/picture/q2j05p9g/41b7a5814b8763e4cf46a6b001088ff13322c098.jpg
Venant,Toyota,2020.0,Automatique,Grand-Dakar,16 300 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7ff94a5ef60cb87d2bc164c5e7f4b65a/-/horizon-files-prod/ed/picture/q0g796q8/75e471a9504051cf8023846283c8047346aa3052.jpg
Venant,Ford,2019.0,Automatique,Grand-Dakar,12 400 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f763cb07d5745b2468888c89b21fb205/-/horizon-files-prod/ed/picture/q2j0kkmk/a9ed3c7e9f670be8e6dd8b8b23b459f144889c86.jpg
Venant,Jeep,2018.0,Automatique,Fann,10 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/da1312b7b29111c29ca781c7cad70f3a/-/horizon-files-prod/ed/picture/qgqw4pp4/3f44e1e8120e17f4ef4b6a56af27089e81e33dda.jpg
Venant,Mazda,2016.0,Automatique,Mermoz,8 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/359058fdaf6bd4ae8d2eb202f09160be/-/horizon-files-prod/ed/picture/q9mjngv0/1ae933f717c8f0b75be34624a12177b12fda4298.jpg
D'occasion,Mitsubishi,2014.0,Automatique,VDN,5 700 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0ce2efc9d415da2808a6e12dd2873168/-/horizon-files-prod/ed/picture/q4482xgz/2cc2da384b675305465cc0e1d96deb91d08d5176.jpg
Neuf,Ford,2015.0,Automatique,Patte d‘oie,6 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7607ff995437cbeac6822604c18c4f57/-/horizon-files-prod/ed/picture/qxjpx40m/dae563e5566db4e4ee7d65ab702219999bd330ae.jpg
D'occasion,Toyota,2008.0,Automatique,Biscuiterie,5 200 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d7dec5223a34ad83ab51a82ad45b4cbe/-/horizon-files-prod/ed/picture/q44n7eg4/eebedd57fe765e42879de95b80bd4de72c5dd2c9.jpg
D'occasion,Land Rover,2013.0,Automatique,Almadies,9 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/36569ff735d1d2cc8326ed9a960be46f/-/horizon-files-prod/ed/picture/q8v4nqkj/9aea1f3ffea21c84c224364f7a72b22bb46b78c6.jpg
Venant,Hyundai,2016.0,Automatique,Fann,10 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d33e4bf6d1fc4bef646c8ea3053a5927/-/horizon-files-prod/ed/picture/q6xdz098/c3a3f41e1df1727bfa539ad78842a6ae7687d976.jpg
Neuf,Range Rover,2016.0,Automatique,Sacré-cœur,46 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ba3e9ba4fab72660d7136aa1dce55ced/-/horizon-files-prod/ed/picture/qv4wxn0w/7d6980ebfff252982995e5746e9ba4a39dcc296b.jpg
D'occasion,Mercedes-Benz,2012.0,Automatique,Yeumbeul,8 200 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/bbfb8d343e67cbe3da5c1b725245d076/-/horizon-files-prod/ed/picture/qj4qzvdv/cfa025482c7458b72359c906527324fcab11e9ec.jpg
D'occasion,Chevrolet,2014.0,Automatique,Yeumbeul,3 800 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1e8254ec33c2e9460a0040910cf95363/-/horizon-files-prod/ed/picture/qpdm8krp/cbc8c4f9a4b8b5d912ee8cdb83d99efce5995d2a.jpg
D'occasion,Peugeot,2011.0,Manuelle,Yeumbeul,4 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c231921c69eb9ea7c652beac4e13ba07/-/horizon-files-prod/ed/picture/q78wgn4x/1a38cde8d327bacb681e4598d0d331e69b4d6d3f.jpg
D'occasion,Ford,2014.0,Automatique,Yeumbeul,3 650 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/21fb9ad8cb8dfad11d2f5f41459f64c2/-/horizon-files-prod/ed/picture/q0g7dmvd/51cdff8943176b419a4614117a5c26ac33bad0dc.jpg
D'occasion,Audi,2011.0,Automatique,Liberte 1,6 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7dc340ce864a1292d1b2ac09fcb61926/-/horizon-files-prod/ed/picture/qwepkd9m/ce2c289d6220b89a32ddfb830f6799faa52d4217.jpg
D'occasion,BMW,2012.0,Automatique,Hann maristes,6 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/72d48f16a695ff418b8bffe816107c0a/-/horizon-files-prod/ed/picture/q44nmjp9/4de77c947ac06f8355c9915d2c3c423eac0213c2.jpg
Neuf,Citroen,2009.0,Automatique,Guediawaye,3 700 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5c87fb910e16a9deadc7d62c308bb725/-/horizon-files-prod/ed/picture/qgqwzvnq/f4e0d399f71c1f1001ca69ff38e6aa503408c85c.jpg
D'occasion,Renault,2015.0,Manuelle,VDN,4 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4e10106447d5b2eca19a37f1fc07cd8c/-/horizon-files-prod/ed/picture/qm5g4m4j/7295bedebb19bdb38d88cc9aaffec3aa86322744.jpg
D'occasion,Mitsubishi,2018.0,Manuelle,VDN,9 800 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0dbd92b242d9b8e5057e6585ae67654a/-/horizon-files-prod/ed/picture/q9mjd060/81fe5d858dc1334a518ee6590d36689fa7f278c9.jpg
D'occasion,Hyundai,2016.0,Automatique,Plateau,6 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/078a6fcfc561ee760fd8e3d8c157413b/-/horizon-files-prod/ed/picture/q56d5w8n/d53b17e70bfaa8ab82045098ddc381cbf6468ebb.jpg
Venant,Mitsubishi,2016.0,Automatique,Saly,19 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2caac784db20aa79550ce2507cd76ecf/-/horizon-files-prod/ed/picture/q44n7r5z/8a897fc40431b7814378b157a235931f07f64f87.jpg
D'occasion,Toyota,2008.0,Automatique,Sicap foire,10 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/416fc37dcfd74787beef8f946e0ba2fe/-/horizon-files-prod/ed/picture/qq42vqx7/4011d4cf04fd7dae556ce65d83ce244efda27a47.jpg
D'occasion,Ford,2013.0,Automatique,Parcelles Assainies,3 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/88b054b4bea7777900994f34339ccd49/-/horizon-files-prod/ed/picture/qq42vqxn/53e592dfd7e2a2132b665b62962f47744f858359.jpg
Venant,Hyundai,2016.0,Automatique,Sicap foire,10 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9e9da54247f76f361769be2c945ff1f2/-/horizon-files-prod/ed/picture/qwep8m00/add8c1ea1bf79c2e5d8e6dbce64fe186a64dcf4e.jpg
Venant,Kia,2020.0,Automatique,Sicap foire,26 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ab4ed8f00f9a7d1ceb124f4ccf363e11/-/horizon-files-prod/ed/picture/qenv7d89/2db351692653ff99a820babb95d6fcca16821d9b.jpg
D'occasion,Ford,2012.0,Automatique,VDN,3 600 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4a55fa8f9153878dde94a56320d99c4a/-/horizon-files-prod/ed/picture/q6xd549p/773880a043082729163a1294356e467f4b59157b.jpg
Venant,BMW,2019.0,Automatique,Cité keur gorgui,37 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/17aaebae60803579c9ea746ecf583ce1/-/horizon-files-prod/ed/picture/qxjpzd70/51b9aae5677f69c846f4f72f98cb424ba0d4d598.jpg
D'occasion,Ford,2015.0,Automatique,Sacré-cœur,6 400 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/188130a5dc0d97365cc307fafc273047/-/horizon-files-prod/ed/picture/qngp2mqw/44937417b228b59ca1bbc3177a2f4b0bf975e16b.jpg
D'occasion,Nissan,2011.0,Manuelle,Point-e,3 650 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/cf0e25149e4d015a60e35521900ea17c/-/horizon-files-prod/ed/picture/qde76rvg/aae26ccdc24c72d585d1861d04d4f2d712cff3d0.jpg
D'occasion,Audi,2016.0,Automatique,Sacré-cœur,11 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7cec293446c2fbbe22d7ee77c9d62f0f/-/horizon-files-prod/ed/picture/qm5g4mxd/cb64d5ad115a695fcb579f6ddf53b9f298e0b441.jpg
D'occasion,Ford,2010.0,Automatique,Sacré-cœur,2 400 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3c162d7489b511f68c4ebce3831dfcaa/-/horizon-files-prod/ed/picture/q8v4d0qp/58438ba53ea8ad7b6b28567c3f2466d021f12179.jpg
D'occasion,Toyota,2012.0,Automatique,Sacré-cœur,5 800 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1f3e508b4073e218e855579bc50cdf49/-/horizon-files-prod/ed/picture/q44nm4jr/bc9b0d00287121b0d3aa359efab3a7e637cc6c5c.jpg
D'occasion,Range Rover,2014.0,Automatique,Dieuppeul,6 950 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f3ff913a380c9cfe3395f384435cedb7/-/horizon-files-prod/ed/picture/q0g7dj2d/f8f6ba9624078b5a125a7ec0eaf8ce36b0149b81.jpg
Venant,BMW,2021.0,Automatique,Sacré-cœur,68 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/b76d03e07d7ff7f027e66f430a62dc59/-/horizon-files-prod/ed/picture/q2j054pk/6d0d542598c8b5fc2e53463019b6d7344ad1640a.jpg
Venant,Hyundai,2019.0,Automatique,VDN,32 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/678f7be28da89d2d3fcd9c5d0528c43b/-/horizon-files-prod/ed/picture/q0g752qw/9228a3b4339a4e64f3b34ec4e0772415e7eb0f21.jpg
Venant,Mazda,2017.0,Automatique,VDN,19 800 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2224f49279f57cbceb326795953c8426/-/horizon-files-prod/ed/picture/q8v4n5vj/514c686b6f5bb6ef92e79b46192050852cef8d3f.jpg
Venant,Hyundai,2020.0,Automatique,VDN,19 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/69fcb61b570f7931fdd624bf8dfabb90/-/horizon-files-prod/ed/picture/q0g752mw/a57d9889e4608d99ac27442dcfae1f10419fbeda.jpg
D'occasion,Chevrolet,2014.0,Automatique,Hlm,2 590 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/fd445882f42125010d94924fe2f35d2b/-/horizon-files-prod/ed/picture/qxjpdm04/e9ef1daa735d2f26c18479cbb50512af1e5f638b.jpg
Venant,Land Rover,2020.0,Automatique,Sacré-cœur,37 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3fcf71d6a9687c7454231f6fb32bde51/-/horizon-files-prod/ed/picture/qxjp8mr2/9818781c65457a1433247839867e3275eb763fd8.jpg
Venant,Range Rover,2016.0,Automatique,Amitié,10 950 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c3322d663cc7ac5dbcdfa09c99696898/-/horizon-files-prod/ed/picture/q44nm44r/e49c8deec3234f253f0e79160a6f179eaa2745d5.jpg
D'occasion,Mercedes-Benz,2011.0,Automatique,Almadies,6 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8a75a9b3c3e159bd59d0007725b3d51d/-/horizon-files-prod/ed/picture/q78wm85m/9145a76a1e0f1dbde8654284fabd8c35d142d8b9.jpg
Venant,Toyota,2020.0,Automatique,Nord foire,23 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5ea863f965c71c29f9b7ccf42dc37d32/-/horizon-files-prod/ed/picture/q56dv25n/79b95895966d4a57522d9627342b6ddbb182148c.jpg
Venant,Kia,2017.0,Automatique,Colobane,8 950 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2816438bd95e81f9640f405b61712923/-/horizon-files-prod/ed/picture/qenv7n96/c59032954e77096dbaf483a8de95bb34b9b9b845.jpg
Venant,Ford,2016.0,Automatique,Colobane,8 300 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8b18b363b4aca2fe1b65cc999c51fb19/-/horizon-files-prod/ed/picture/qrz80z65/3b3e64fbde54cf08d2364dbaa6de5887978ecd06.jpg
Venant,Range Rover,2021.0,Automatique,Almadies,27 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6e4726a45a2c47fdc76513f7573280de/-/horizon-files-prod/ed/picture/qv4wq4zp/06d7d24ad01705c764ed4b21089af9e2d6e24c74.jpg
Neuf,Peugeot,2020.0,Automatique,Yoff,12 750 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7d2c5c5b3848b975217a4f57a058e81f/-/horizon-files-prod/ed/picture/q78wm8md/ce3272a1400e6ffac438b02df980a95fc5f37e9e.jpg
Neuf,Nissan,2017.0,Automatique,Cité Damel,9 900 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e1149a2ac9286805867f1f417af73ca7/-/horizon-files-prod/ed/picture/qngp22er/488ab2a252abb34526d2ce7888fed2237bf44c27.jpg
Neuf,Mercedes-Benz,2016.0,Automatique,Cité Damel,14 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/cdb19c09a5fd882e5efb4430f0927682/-/horizon-files-prod/ed/picture/q2j0wpz2/fd367f2016d2ea651ef1869de480f896a4f8ad66.jpg
Neuf,Ford,2018.0,Automatique,Cité Damel,13 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c7170e2ea3b03a96c15ffdd57394ed31/-/horizon-files-prod/ed/picture/q0g7dr4j/a8f3cedb0eb151a5b8797104af88b814d6b5db9b.jpg
Neuf,Mercedes-Benz,2017.0,Automatique,Cité Damel,20 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/594d4242625454a94498af4597b8c186/-/horizon-files-prod/ed/picture/qgqw8x6m/291408620b5f32219cf4ad66a14bfa12930b942f.jpg
Venant,Ford,2016.0,Automatique,Keur Massar,10 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1e7337c9d4611827384a2437ff6be55c/-/horizon-files-prod/ed/picture/q9mjrz6w/c93acb2e4a4c1df4d788903a0d75d97973d08215.jpg
Venant,Jeep,2016.0,Automatique,Keur Massar,9 250 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9bb6aa21b2fa0437727f5b66012791fc/-/horizon-files-prod/ed/picture/qj4qq94d/ccc55a0660b06381ecf34290442c02a750296ad5.jpg
D'occasion,Mercedes-Benz,2016.0,Automatique,Point-e,9 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0229d12b6233eb81adf5fa04b78f59f1/-/horizon-files-prod/ed/picture/qq42zr87/8b263a5b930d9e54a286b5166450dbc791fb89d5.jpg
D'occasion,Mazda,2016.0,Automatique,Sacré-cœur,6 700 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9a9fe261194ca7894a80a499e9c2f6d7/-/horizon-files-prod/ed/picture/q9mjdm2v/54cde93b381642deb8832076065ceb4b52801279.jpg
D'occasion,Kia,2007.0,Automatique,Hann maristes,3 400 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ddd4f91bb9b59294454fb0e869adad8d/-/horizon-files-prod/ed/picture/q9mj5j7v/449e1dd8ffe17e0180cc47c5ad9f28854dd72105.jpg
D'occasion,Ford,2015.0,Automatique,Sicap foire,4 200 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9dffd5675747284d1cb0bd7522144a36/-/horizon-files-prod/ed/picture/qpdmgr4r/1ff47c5dba9e5d2c5b86e7b03aa38849634109e5.jpg
Venant,Dacia,2016.0,Manuelle,Plateau,5 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/261ba73c9b127e28b1a481969ed43740/-/horizon-files-prod/ed/picture/q9mjdme7/18ff1b12926c64e23681a1b3c6093dd890f8ad17.jpg
Venant,Ford,2018.0,Automatique,Plateau,22 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5be7066092e7da2cfaf333e6fea77381/-/horizon-files-prod/ed/picture/qngpzgmm/8f6c3c27b7122be2307069547bbffa74c819320a.jpg
D'occasion,Seat,2013.0,Manuelle,Ouest foire,2 400 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1e11ccfd4febe39ddffae9443a2718a4/-/horizon-files-prod/ed/picture/q6xdmx44/6d9da018899b6ac2689c5d874924fac0becf3644.jpg
D'occasion,Chevrolet,2017.0,Automatique,Sacré-cœur,5 500 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/56ad9a1c1ff0757031a08984bef0a1a2/-/horizon-files-prod/ed/picture/qpdm2xdp/496fd31b4fb279c89c99780c0947211ae6e72817.jpg
Venant,Citroen,2018.0,Manuelle,Djily mbaye,6 300 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/dab20ec5a0383e06654df6902afb153b/-/horizon-files-prod/ed/picture/qxjp2z84/ef0244398f7ef26a84b9b98ceb43f9f09a00cdda.jpg
D'occasion,Ford,2012.0,Automatique,Keur Massar,5 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/84d6c382048c0b8987ca15c78b84d658/-/horizon-files-prod/ed/picture/qpdm7w82/d2a1321a53e223926cf9007cd8fc145864eb1f92.jpg
Venant,Toyota,2017.0,Automatique,Liberte 6,13 700 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c453434e92513c407d32ec8cc57b6d2c/-/horizon-files-prod/ed/picture/qkr80z0p/c03af6b6ad7f43a7b85f504ee9d21a97ca30bf86.jpg
D'occasion,Kia,2017.0,Automatique,Liberte 6,12 000 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8e19c42bc09c6803dd271169be6a903e/-/horizon-files-prod/ed/picture/qv4wzkgx/05b9396f3ed216ab589633e8f984cf08370c5434.jpg
Venant,Nissan,2017.0,Automatique,Liberte 6,8 400 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f61592518a2bbd898d7abcf3e836a32e/-/horizon-files-prod/ed/picture/qrz8jr4j/ffbadcc69c96e45252502a30ed02b1f9e40063d1.jpg
Venant,Kia,2020.0,Automatique,Liberte 6,14 200 000 F Cfa,https://i.roamcdn.net/hz/ed/listing-thumb-543w/dcfa0170238be046c13221738834e62c/-/horizon-files-prod/ed/picture/qde7446r/78ccfc82600fa85a1426e9392788a03039b23050.jpg
